pid	DOB	status	status_date	sex
5015	1993-08-27	dead	2003-08-04	F
5016	1940-07-15	dead	2004-11-03	M
5018	1992-05-27	alive	2016-12-31	M
5019	1973-12-08	dead	2000-07-29	F
5020	1949-05-21	dead	2002-06-28	M
5021	1959-01-13	alive	2016-12-31	F
5022	2004-09-12	dead	1961-05-23	M
5023	1984-10-22	dead	1965-04-17	F
5024	2004-07-29	dead	2004-05-08	M
5025	1991-08-08	dead	1993-04-30	F
5026	1962-05-21	dead	1967-01-01	M
5027	1948-02-06	dead	1989-09-09	F
5028	1989-12-14	dead	1965-04-26	M
5029	2000-11-12	alive	2016-12-31	F
5030	1946-05-17	alive	2016-12-31	M
5031	1954-12-13	alive	2016-12-31	F
5032	1953-10-17	dead	1965-02-07	M
5033	1958-11-22	dead	2014-01-04	F
5034	1956-03-03	dead	1977-09-11	M
5035	1976-02-23	dead	2005-03-15	F
5036	1966-07-31	dead	1965-12-22	M
5037	1942-04-26	alive	2016-12-31	F
5038	1981-06-27	alive	2016-12-31	M
5039	1986-09-16	dead	1997-09-08	F
5040	1960-08-04	dead	1995-10-21	M
5041	1956-12-30	dead	2003-02-04	F
5042	1963-06-27	dead	2014-08-16	M
5043	1947-09-04	dead	1967-04-29	F
5044	2003-05-08	dead	2010-02-26	M
5045	1988-04-25	dead	1993-02-01	F
5046	1954-02-02	dead	1976-04-27	M
5047	1952-10-04	dead	2003-02-06	F
5048	1971-04-10	dead	1973-03-01	M
5049	1995-06-10	dead	1963-08-25	F
5050	1978-10-17	dead	1979-07-25	M
5051	1947-12-20	dead	1983-11-10	F
5052	1978-03-14	dead	1969-06-06	M
5053	1976-01-18	dead	1979-09-17	F
5054	1997-07-10	dead	2006-06-02	M
5055	1995-02-16	dead	1975-08-04	F
5056	1955-06-07	alive	2016-12-31	M
5057	1988-11-28	dead	2012-04-12	F
5058	1991-03-01	dead	1968-12-25	M
5059	1940-04-22	dead	1992-03-06	F
5060	2008-01-24	dead	1966-07-25	M
5061	1991-05-07	dead	1986-02-02	F
5062	1989-11-06	dead	2010-08-07	M
5063	1977-09-04	dead	1966-02-15	F
5064	1953-08-31	dead	1962-04-29	M
5065	1957-12-15	dead	1976-04-21	F
5066	1958-06-08	alive	2016-12-31	M
5067	1961-03-17	dead	1969-08-28	F
5068	1951-01-14	dead	2013-07-10	M
5069	1956-03-26	dead	1978-12-02	F
5070	1986-02-08	alive	2016-12-31	M
5071	1984-05-21	alive	2016-12-31	F
5072	1975-07-24	dead	1968-12-06	M
5073	2002-02-18	dead	1971-08-20	F
5074	2008-08-11	dead	1978-12-19	M
5075	1955-05-18	dead	1976-02-17	F
5076	2005-06-02	dead	1963-02-08	M
5077	1975-02-14	dead	1975-04-03	F
5078	1949-08-02	dead	1994-05-10	M
5079	1984-07-16	dead	1991-11-05	F
5080	1975-02-24	alive	2016-12-31	M
5081	1992-09-26	dead	1985-06-18	F
5082	1997-09-05	dead	1971-03-31	M
5083	1988-01-10	dead	1992-03-18	F
5084	1992-10-09	dead	1965-06-05	M
5085	1985-08-15	dead	1980-07-05	F
5086	1965-10-20	alive	2016-12-31	M
5087	1989-05-24	dead	1964-06-23	F
5088	1995-12-27	alive	2016-12-31	M
5089	1973-01-01	dead	1987-10-16	F
5090	1946-11-06	dead	1978-09-25	M
5091	1973-06-06	alive	2016-12-31	F
5092	1965-11-11	alive	2016-12-31	M
5093	1973-01-27	dead	2014-07-27	F
5094	1985-08-09	dead	2004-04-03	M
5095	1987-08-02	alive	2016-12-31	F
5096	1943-01-14	alive	2016-12-31	M
5097	1955-11-11	dead	2004-04-25	F
5099	1966-12-14	alive	2016-12-31	F
5100	1965-02-01	dead	2001-03-03	M
5101	2007-05-27	dead	1985-03-26	F
5102	1970-07-08	dead	1999-03-17	M
5103	1960-12-13	alive	2016-12-31	F
5104	1974-06-05	dead	2006-12-07	M
5105	2003-06-11	dead	1984-07-28	F
5107	1997-10-02	dead	2014-12-25	F
5108	2005-02-11	dead	1968-05-07	M
5109	1995-12-16	dead	1973-02-23	F
5110	2008-08-09	alive	2016-12-31	M
5111	1947-04-09	alive	2016-12-31	F
5112	2001-02-06	alive	2016-12-31	M
5113	1987-05-18	dead	1986-01-23	F
5114	1991-11-24	dead	1994-07-23	M
5115	1962-07-11	dead	1977-06-25	F
5116	1991-03-05	dead	1992-10-17	M
5117	1948-03-30	dead	2012-04-23	F
5118	1957-08-01	dead	1979-01-08	M
5119	1948-12-17	alive	2016-12-31	F
5120	1965-05-01	alive	2016-12-31	M
5121	1940-10-16	dead	1965-01-29	F
5122	1951-11-18	alive	2016-12-31	M
5123	1954-02-07	alive	2016-12-31	F
5124	1940-08-21	alive	2016-12-31	M
5125	1978-07-10	alive	2016-12-31	F
5126	1987-11-24	dead	1990-04-14	M
5127	1985-09-09	dead	2002-01-06	F
5128	1978-07-14	dead	1981-04-08	M
5129	1996-02-23	dead	2013-03-05	F
5130	1953-09-28	dead	2000-12-24	M
5131	1952-08-06	dead	1978-07-17	F
5132	1986-02-04	dead	1990-06-24	M
5133	1992-07-07	dead	1965-10-02	F
5134	1983-09-01	dead	1964-01-07	M
5135	1959-07-08	dead	2000-04-25	F
5136	1998-06-22	dead	1998-12-14	M
5137	1989-07-31	dead	2012-11-09	F
5138	1994-08-02	dead	1983-02-12	M
5139	1946-12-10	alive	2016-12-31	F
5140	1943-07-24	dead	1976-07-17	M
5141	1954-05-07	dead	2016-03-29	F
5142	2001-12-28	dead	2014-11-15	M
5143	2005-10-29	alive	2016-12-31	F
5144	1972-06-23	dead	1966-08-19	M
5145	2006-11-17	alive	2016-12-31	F
5146	1999-02-15	dead	1963-08-21	M
5147	1950-01-17	dead	1960-11-08	F
5148	2002-08-26	dead	1981-09-16	M
5149	2005-11-12	dead	1976-02-16	F
5150	1940-01-28	dead	1966-07-22	M
5151	1956-06-11	dead	2008-12-04	F
5152	1956-07-19	dead	1977-09-16	M
5153	1995-10-28	dead	1998-03-12	F
5154	1995-09-28	dead	2012-09-18	M
5155	1977-12-18	dead	1971-05-24	F
5156	1952-06-07	dead	2004-08-15	M
5157	2005-04-02	alive	2016-12-31	F
5159	1979-11-28	dead	2001-02-08	F
5160	2000-05-31	dead	1985-02-21	M
5161	1992-03-13	dead	1988-10-20	F
5162	2005-04-19	dead	1964-04-07	M
5163	1989-09-29	dead	2006-03-24	F
5164	2005-05-22	dead	1989-07-21	M
5165	1962-01-20	dead	2004-04-06	F
5166	2005-03-29	dead	2010-12-19	M
5167	1962-03-23	dead	1984-03-18	F
5168	2000-10-15	alive	2016-12-31	M
5169	1947-07-29	dead	2011-12-22	F
5170	1961-11-17	alive	2016-12-31	M
5171	1943-09-21	alive	2016-12-31	F
5172	1960-06-08	dead	1975-07-08	M
5173	1991-08-11	dead	1970-07-28	F
5174	1948-06-30	dead	1968-04-12	M
5175	1948-08-11	dead	1977-11-16	F
5176	1974-08-24	alive	2016-12-31	M
5178	1991-04-10	dead	1983-11-07	M
5179	1962-07-19	dead	2002-03-31	F
5180	1957-01-03	alive	2016-12-31	M
5181	1961-03-03	dead	1996-03-26	F
5182	1971-01-19	dead	1975-07-18	M
5183	1978-07-06	dead	1997-03-02	F
5184	2008-03-05	dead	1960-11-06	M
5185	1964-11-11	dead	2014-08-30	F
5186	1984-06-25	dead	1994-12-27	M
5187	1995-09-17	dead	2015-03-09	F
5188	1978-01-15	alive	2016-12-31	M
5189	1987-01-17	dead	1968-11-17	F
5190	1964-04-16	alive	2016-12-31	M
5191	1991-05-18	dead	1963-04-16	F
5192	1995-12-09	dead	1965-01-09	M
5193	1984-09-17	dead	1961-11-04	F
5194	1994-02-10	alive	2016-12-31	M
5195	1975-11-04	dead	1994-01-17	F
5196	1974-12-21	alive	2016-12-31	M
5197	2008-01-26	dead	1972-11-02	F
5198	1993-08-28	dead	1970-03-20	M
5199	2005-08-23	dead	1968-07-05	F
5200	1956-07-25	dead	1971-11-04	M
5201	1988-10-22	dead	2004-04-27	F
5202	1956-12-16	dead	2010-08-19	M
5203	1998-12-23	dead	1985-07-16	F
5204	1989-09-04	alive	2016-12-31	M
5205	2000-03-18	dead	1971-01-31	F
5206	1948-10-31	dead	1990-05-15	M
5207	2009-11-27	dead	1989-05-26	F
5208	2002-06-11	dead	1973-09-06	M
5209	1997-12-13	dead	1986-09-29	F
5210	1993-03-20	alive	2016-12-31	M
5211	1992-12-04	dead	1974-09-24	F
5213	1962-06-19	alive	2016-12-31	F
5214	1947-07-09	dead	1990-05-25	M
5215	1978-05-18	dead	1999-10-18	F
5216	1965-10-16	dead	1980-12-23	M
5217	2009-01-14	dead	2004-02-20	F
5218	1940-02-17	dead	1982-08-20	M
5219	1997-12-21	dead	1977-03-22	F
5220	1965-04-16	alive	2016-12-31	M
5221	1972-06-02	alive	2016-12-31	F
5222	1996-10-13	dead	2009-01-14	M
5223	1997-12-25	dead	2004-04-09	F
5224	1977-06-09	dead	1986-11-04	M
5225	2000-04-27	dead	1974-03-14	F
5226	1986-07-15	dead	1978-05-07	M
5227	1962-03-21	alive	2016-12-31	F
5229	1977-01-16	dead	2010-12-21	F
5230	1966-08-13	dead	1986-02-11	M
5231	1990-04-27	dead	1968-07-27	F
5232	1963-09-02	dead	1982-07-02	M
5233	2005-02-15	dead	1965-12-17	F
5234	1989-08-23	alive	2016-12-31	M
5235	2002-05-19	dead	2012-02-28	F
5236	1944-09-02	alive	2016-12-31	M
5237	2008-02-16	dead	1963-11-10	F
5238	1957-07-21	dead	1964-08-15	M
5239	1980-09-19	dead	1960-03-18	F
5240	1960-01-25	dead	2007-02-09	M
5241	1983-01-11	dead	1986-03-04	F
5242	1954-07-05	dead	2006-02-17	M
5243	1995-07-02	dead	1966-06-11	F
5244	1998-05-25	dead	1984-07-17	M
5245	2001-11-10	dead	2016-10-04	F
5246	1962-11-05	dead	1983-09-08	M
5247	1971-10-02	dead	1974-11-11	F
5248	1997-11-20	dead	2007-05-17	M
5249	1959-09-26	dead	1967-05-18	F
5251	1951-05-15	dead	2006-07-20	F
5252	1997-01-26	dead	1998-05-01	M
5253	1977-01-01	dead	1999-06-01	F
5254	1991-05-05	alive	2016-12-31	M
5255	1979-07-23	dead	1986-01-03	F
5256	2001-05-08	dead	2013-12-24	M
5257	1972-01-14	dead	1973-08-02	F
5258	1977-10-14	dead	1980-07-04	M
5259	1952-10-10	dead	1973-01-05	F
5260	1976-03-10	dead	1986-10-21	M
5261	2007-01-06	dead	1974-12-11	F
5262	1961-06-05	dead	1998-08-25	M
5263	1995-11-15	dead	1976-08-07	F
5264	1951-01-25	dead	1972-04-07	M
5265	2006-07-02	alive	2016-12-31	F
5266	1956-07-04	alive	2016-12-31	M
5267	1984-07-15	alive	2016-12-31	F
5268	1980-11-23	dead	2015-12-16	M
5269	1955-07-16	dead	1977-05-27	F
5270	1955-11-25	alive	2016-12-31	M
5271	1970-08-15	dead	1993-07-05	F
5272	1977-08-10	dead	2009-10-19	M
5273	2005-12-01	dead	1999-01-02	F
5274	1952-04-07	dead	2013-08-29	M
5275	1979-06-19	dead	2010-10-07	F
5276	2009-03-05	dead	1996-07-27	M
5277	2004-01-12	alive	2016-12-31	F
5278	1941-03-06	dead	2001-12-10	M
5279	1967-06-20	dead	1992-05-26	F
5280	1942-04-12	dead	2013-08-23	M
5281	1958-05-13	dead	1995-04-12	F
5282	1972-09-05	dead	1976-04-07	M
5283	1976-11-29	alive	2016-12-31	F
5284	2008-05-23	alive	2016-12-31	M
5285	1962-07-12	dead	1988-05-15	F
5287	1999-07-17	dead	2016-10-02	F
5288	1940-09-23	dead	1967-10-26	M
5289	1990-10-31	alive	2016-12-31	F
5290	1969-01-29	dead	2012-03-25	M
5291	1945-08-20	dead	1975-04-11	F
5292	1954-04-16	dead	2016-08-22	M
5293	1954-10-03	alive	2016-12-31	F
5294	1978-12-17	dead	1976-11-15	M
5295	1968-06-14	dead	1994-09-01	F
5296	1963-06-30	dead	1995-01-31	M
5297	1973-08-19	dead	2010-03-14	F
5298	2005-10-27	dead	2010-06-25	M
5299	1952-09-28	dead	1973-03-07	F
5300	2000-03-28	alive	2016-12-31	M
5301	1994-02-28	alive	2016-12-31	F
5302	1977-07-16	dead	1968-11-05	M
5303	1973-10-04	dead	1975-02-23	F
5304	1957-07-12	dead	1993-04-11	M
5305	1962-07-01	dead	1995-05-28	F
5306	1997-11-16	alive	2016-12-31	M
5307	1968-06-21	dead	2013-06-03	F
5308	1945-10-04	dead	1990-01-26	M
5309	2004-08-21	dead	1987-05-14	F
5310	1966-11-02	dead	1978-08-01	M
5311	2006-12-19	dead	2007-04-28	F
5312	1972-05-17	dead	2008-12-01	M
5313	2003-10-15	dead	2007-12-29	F
5314	1953-11-26	dead	2015-04-12	M
5315	1945-04-28	dead	2006-01-29	F
5316	1985-06-11	dead	1973-03-26	M
5317	1969-10-03	alive	2016-12-31	F
5318	1964-06-03	dead	1992-10-18	M
5319	1955-04-14	dead	2005-08-28	F
5320	1940-10-09	dead	1965-05-20	M
5321	1949-07-06	dead	1991-11-06	F
5322	2001-03-07	alive	2016-12-31	M
5323	1946-02-25	alive	2016-12-31	F
5324	1980-08-11	dead	1960-02-26	M
5325	1973-09-30	dead	2012-01-18	F
5326	1983-06-26	dead	2005-03-19	M
5327	1952-04-27	alive	2016-12-31	F
5328	1991-06-11	dead	1963-06-02	M
5329	1956-02-15	dead	1972-08-11	F
5330	1949-06-19	dead	1964-05-04	M
5331	1956-05-22	dead	1989-06-20	F
5332	1977-05-20	dead	2010-09-15	M
5333	1978-02-16	dead	1974-09-21	F
5334	2003-12-04	alive	2016-12-31	M
5335	1960-11-16	dead	1975-01-17	F
5336	1962-02-17	dead	2006-06-14	M
5337	1962-05-15	dead	2016-08-10	F
5338	1941-07-27	dead	2009-06-14	M
5339	2007-07-17	dead	2006-07-21	F
5340	1968-05-14	dead	2003-03-20	M
5341	1976-10-03	dead	2016-11-02	F
5342	2000-12-22	dead	1982-09-05	M
5343	1957-09-25	dead	2001-06-07	F
5344	1969-12-11	dead	2014-06-17	M
5345	1941-11-30	alive	2016-12-31	F
5346	1958-10-06	dead	1972-01-11	M
5347	1979-07-11	alive	2016-12-31	F
5348	1979-03-12	dead	1974-05-13	M
5349	2002-08-13	dead	2011-02-11	F
5350	1985-03-19	dead	1990-04-06	M
5351	1968-11-17	dead	1997-03-28	F
5352	1950-03-24	dead	1982-09-30	M
5353	1985-02-09	alive	2016-12-31	F
5354	1956-08-25	alive	2016-12-31	M
5355	1996-10-16	dead	1999-09-01	F
5356	2008-08-27	alive	2016-12-31	M
5357	1984-01-19	dead	1990-07-26	F
5358	1995-02-02	dead	1993-01-03	M
5359	1942-05-09	alive	2016-12-31	F
5361	1996-08-04	dead	2014-08-21	F
5362	1953-04-27	dead	1985-12-24	M
5363	2002-01-18	alive	2016-12-31	F
5365	2005-02-21	dead	2002-08-30	F
5366	1978-08-19	dead	1969-01-02	M
5367	1950-07-21	dead	1998-07-23	F
5368	1997-02-16	dead	2006-04-27	M
5369	2008-09-02	dead	2009-04-17	F
5370	1953-01-20	dead	1980-08-17	M
5371	1972-05-29	dead	1960-04-09	F
5372	1989-12-06	dead	1971-07-20	M
5373	1977-06-02	dead	1977-12-08	F
5374	1997-11-13	alive	2016-12-31	M
5375	1966-12-16	dead	2004-04-16	F
5376	1991-04-12	alive	2016-12-31	M
5377	2009-05-28	alive	2016-12-31	F
5378	1999-04-21	dead	1990-12-23	M
5379	1952-08-28	dead	1989-06-11	F
5380	1995-02-13	dead	1978-11-04	M
5381	1944-05-18	dead	1969-07-20	F
5382	2000-06-09	dead	1996-10-28	M
5383	1965-01-01	dead	1975-10-21	F
5384	1990-10-23	dead	1978-01-17	M
5385	2000-07-10	dead	1996-11-26	F
5386	1970-08-06	dead	1993-04-29	M
5387	2007-03-15	dead	1975-09-20	F
5388	1954-06-27	alive	2016-12-31	M
5389	1959-01-28	dead	2012-01-17	F
5390	1980-02-25	alive	2016-12-31	M
5391	1956-06-16	alive	2016-12-31	F
5392	1958-09-14	dead	1986-12-03	M
5393	1973-02-22	dead	1999-04-02	F
5394	1949-08-16	dead	1991-12-16	M
5395	1984-11-20	dead	1961-03-06	F
5396	1972-08-16	dead	1966-05-16	M
5397	1999-08-27	alive	2016-12-31	F
5398	1948-12-14	dead	1973-09-12	M
5399	1993-07-09	dead	1975-07-22	F
5400	1979-07-01	dead	2015-04-07	M
5402	1976-11-18	alive	2016-12-31	M
5403	1978-02-08	dead	1984-06-30	F
5404	1992-03-31	dead	2007-03-12	M
5405	1976-06-15	alive	2016-12-31	F
5406	1978-05-25	dead	1977-11-18	M
5407	1965-06-11	dead	1972-07-07	F
5408	1981-04-08	dead	1963-01-18	M
5409	1990-05-11	dead	1979-12-25	F
5410	2008-05-15	dead	2006-09-11	M
5411	1978-06-23	dead	1997-07-26	F
5412	1960-02-14	dead	1980-07-08	M
5413	2007-08-01	dead	1988-11-01	F
5414	1971-05-01	dead	1985-10-04	M
5415	1960-02-27	dead	1977-03-05	F
5416	1978-02-21	dead	1989-05-07	M
5417	1942-05-12	dead	1985-05-07	F
5418	2005-03-01	dead	2008-06-19	M
5419	2003-08-30	dead	1984-08-01	F
5420	1948-01-13	dead	2000-05-07	M
5421	1999-04-02	dead	2012-08-23	F
5422	2006-07-07	dead	1967-07-02	M
5423	2006-07-01	dead	2002-08-14	F
5424	1991-10-28	dead	1974-11-22	M
5425	1958-03-01	dead	1996-05-02	F
5426	2007-12-26	alive	2016-12-31	M
5427	1960-05-17	dead	1986-09-24	F
5428	1973-12-28	dead	1964-05-24	M
5430	1940-05-07	dead	1995-02-13	M
5431	1946-08-12	dead	1993-03-12	F
5432	1970-11-08	dead	2008-02-23	M
5433	1991-06-07	dead	1967-03-26	F
5434	1957-03-29	alive	2016-12-31	M
5435	1950-05-01	dead	1988-04-04	F
5436	1989-01-02	dead	1973-03-19	M
5437	1955-03-06	dead	1990-10-25	F
5438	1952-12-04	alive	2016-12-31	M
5439	2000-10-27	dead	2005-09-05	F
5440	1954-03-06	alive	2016-12-31	M
5441	1978-12-13	dead	2000-08-17	F
5442	1956-09-14	dead	2001-08-24	M
5443	1977-05-05	dead	2006-11-02	F
5444	1972-03-25	dead	2001-01-31	M
5445	1964-07-19	dead	1965-07-10	F
5446	1976-07-23	dead	2004-07-26	M
5447	1964-01-01	dead	2002-12-07	F
5448	1943-01-13	alive	2016-12-31	M
5449	1959-08-25	alive	2016-12-31	F
5450	1971-10-29	dead	2002-05-23	M
5451	1940-06-21	dead	1964-06-17	F
5452	1953-01-12	dead	1964-08-09	M
5453	1967-02-03	dead	1979-04-22	F
5454	1954-04-24	alive	2016-12-31	M
5455	1962-07-21	dead	1989-08-20	F
5456	1967-09-02	dead	1960-06-11	M
5457	2004-03-10	alive	2016-12-31	F
5458	1947-05-27	dead	2003-02-09	M
5459	1996-02-10	dead	1989-10-24	F
5460	1982-06-10	dead	2016-09-12	M
5461	1993-08-20	dead	2006-11-29	F
5462	1980-09-08	dead	1965-06-06	M
5463	1992-04-06	dead	2007-04-06	F
5464	1956-04-04	alive	2016-12-31	M
5465	1953-05-10	dead	1984-12-23	F
5466	2009-08-01	alive	2016-12-31	M
5467	1999-02-01	dead	2001-06-10	F
5468	1989-11-28	dead	1974-10-29	M
5469	1973-02-03	dead	1977-05-29	F
5470	1990-10-02	dead	1973-12-06	M
5471	1958-02-04	dead	1983-05-30	F
5472	1968-06-19	dead	1960-12-31	M
5473	1942-03-31	dead	1972-08-06	F
5474	1959-07-12	dead	1961-02-20	M
5475	1986-03-07	dead	1992-12-04	F
5476	1992-08-01	alive	2016-12-31	M
5477	1985-11-16	dead	1978-08-06	F
5478	1993-02-16	dead	1970-05-23	M
5479	2008-01-21	dead	1978-10-28	F
5480	2002-03-14	alive	2016-12-31	M
5481	1946-06-13	alive	2016-12-31	F
5482	1982-05-01	dead	2013-06-06	M
5483	2000-12-14	dead	1993-06-07	F
5484	1956-08-09	dead	1981-10-21	M
5485	1989-07-30	dead	1985-08-21	F
5486	1943-04-29	dead	1990-07-28	M
5488	1950-01-29	dead	2012-10-20	M
5490	1970-09-03	dead	1982-11-19	M
5491	1983-03-25	dead	1961-12-04	F
5492	1953-11-29	dead	1976-06-12	M
5493	1942-06-04	dead	2001-05-08	F
5495	1990-05-28	dead	2006-10-12	F
5496	1974-07-11	dead	2005-05-03	M
5497	1979-05-15	dead	1995-10-27	F
5498	1952-04-06	dead	1961-01-12	M
5499	1973-10-15	dead	1991-01-22	F
5500	1967-03-21	dead	1990-09-05	M
5501	1948-08-17	dead	2004-10-27	F
5502	1969-12-24	dead	2007-03-03	M
5503	2001-10-23	dead	2007-08-24	F
5504	1958-09-08	alive	2016-12-31	M
5505	1990-08-24	alive	2016-12-31	F
5506	1985-11-28	dead	1977-01-15	M
5507	1973-09-11	dead	1992-10-16	F
5508	2005-05-19	dead	1977-03-08	M
5509	1955-04-19	alive	2016-12-31	F
5510	2002-04-17	dead	2002-09-20	M
5511	1988-03-15	dead	1999-07-24	F
5512	1994-08-09	alive	2016-12-31	M
5513	1945-02-14	dead	1982-09-29	F
5514	1975-07-27	dead	2007-01-26	M
5515	1974-01-08	dead	1964-04-02	F
5516	2006-03-29	dead	1999-02-12	M
5517	1986-09-10	alive	2016-12-31	F
5518	1966-01-29	alive	2016-12-31	M
5519	1990-04-17	dead	2012-03-17	F
5521	1971-03-15	dead	1964-09-01	F
5522	1974-03-10	dead	1999-10-17	M
5524	1972-12-07	alive	2016-12-31	M
5525	1953-06-02	alive	2016-12-31	F
5526	1959-07-17	dead	1985-03-10	M
5527	1947-08-22	dead	2008-02-11	F
5528	1953-04-30	alive	2016-12-31	M
5529	1943-11-02	alive	2016-12-31	F
5530	1972-01-23	alive	2016-12-31	M
5531	1955-01-16	dead	1967-08-24	F
5532	2006-07-05	alive	2016-12-31	M
5533	1958-03-12	dead	1961-01-30	F
5534	2008-04-24	alive	2016-12-31	M
5535	1984-01-11	dead	1987-02-02	F
5536	1961-05-13	alive	2016-12-31	M
5537	2005-09-26	dead	2004-04-18	F
5538	1977-10-25	alive	2016-12-31	M
5539	1970-07-20	dead	2013-06-17	F
5540	1960-05-18	dead	1991-01-01	M
5541	1947-12-18	dead	2002-09-11	F
5543	1975-04-06	dead	2015-08-17	F
5544	1974-01-19	dead	2000-11-21	M
5545	1994-06-03	dead	2006-05-01	F
5546	1941-01-14	dead	1961-08-22	M
5547	1986-05-14	alive	2016-12-31	F
5548	1943-08-19	alive	2016-12-31	M
5549	1987-07-18	dead	1976-12-29	F
5550	1997-08-27	dead	1992-04-10	M
5551	1994-10-19	alive	2016-12-31	F
5552	1983-05-14	dead	1985-03-07	M
5553	1948-02-07	dead	1981-08-12	F
5554	1963-07-05	dead	1994-11-30	M
5555	1973-06-29	dead	1961-01-11	F
5556	1976-03-02	dead	2011-01-03	M
5557	1967-02-17	dead	1972-12-08	F
5558	2006-03-26	dead	2009-02-09	M
5559	1968-08-05	dead	2007-12-09	F
5560	1970-04-28	alive	2016-12-31	M
5561	1941-01-24	dead	1987-04-27	F
5562	1987-09-05	dead	2013-11-28	M
5563	1991-04-15	dead	1980-01-11	F
5564	1957-07-06	dead	1987-03-12	M
5565	1988-05-02	dead	1976-09-18	F
5566	1975-01-15	dead	1999-01-01	M
5567	1970-08-18	dead	1979-04-08	F
5568	1974-05-21	alive	2016-12-31	M
5569	1946-10-23	alive	2016-12-31	F
5570	1994-12-07	dead	1981-12-21	M
5571	2003-05-20	dead	2013-12-02	F
5572	1945-08-27	dead	1963-03-16	M
5573	1947-06-03	dead	1981-10-26	F
5574	2003-02-02	dead	1994-12-12	M
5575	1978-02-04	dead	1972-02-22	F
5576	1998-08-01	dead	1982-04-03	M
5577	1947-12-10	dead	1999-03-28	F
5578	1948-05-09	dead	2009-03-05	M
5579	1956-04-01	dead	1973-09-10	F
5580	2003-11-27	dead	1993-09-04	M
5581	1951-07-01	dead	2008-01-09	F
5582	1993-01-13	dead	1969-07-16	M
5583	1946-09-16	dead	1964-07-03	F
5584	1968-11-22	dead	1986-08-18	M
5585	1970-05-17	dead	1977-05-05	F
5586	1946-12-03	dead	1995-11-07	M
5587	1944-08-29	dead	2009-08-30	F
5588	1991-04-11	dead	1995-08-26	M
5589	1977-09-24	dead	1997-04-27	F
5590	2005-11-30	dead	1990-08-16	M
5591	1973-10-05	dead	1993-01-31	F
5592	1974-06-01	alive	2016-12-31	M
5593	1990-02-28	dead	1973-08-25	F
5594	1995-03-12	dead	1996-05-30	M
5595	1944-05-23	dead	1998-10-19	F
5596	1947-01-21	alive	2016-12-31	M
5597	1990-12-18	dead	1976-12-21	F
5598	2005-03-31	dead	1967-09-13	M
5599	1970-03-01	dead	1964-01-29	F
5600	1983-12-29	alive	2016-12-31	M
5601	1970-09-02	dead	2005-06-14	F
5602	1940-11-28	dead	1990-06-01	M
5603	1941-02-08	dead	1997-05-22	F
5604	1970-10-03	dead	1989-09-24	M
5606	1991-09-25	dead	1961-02-01	M
5607	1974-05-27	dead	1969-12-28	F
5608	1957-12-21	dead	1976-10-24	M
5609	2000-11-14	dead	1965-05-24	F
5610	1954-03-29	dead	1963-01-31	M
5611	1983-01-08	dead	2010-07-24	F
5612	2004-11-23	dead	1998-01-21	M
5613	1962-09-04	dead	1998-01-11	F
5614	1948-07-03	dead	1963-03-06	M
5615	1950-07-20	dead	2005-07-05	F
5616	1953-03-23	alive	2016-12-31	M
5617	2006-07-23	dead	1966-07-15	F
5618	1971-01-18	alive	2016-12-31	M
5619	1983-11-19	alive	2016-12-31	F
5620	1978-02-23	dead	1995-10-09	M
5621	2006-04-29	dead	1972-09-11	F
5622	2009-12-01	alive	2016-12-31	M
5623	1973-03-03	dead	1979-02-02	F
5624	1961-06-27	dead	2001-01-10	M
5625	1987-03-24	dead	1975-08-14	F
5626	1992-09-24	alive	2016-12-31	M
5627	1985-08-18	dead	1972-11-28	F
5628	2008-08-19	dead	1963-11-29	M
5629	1950-02-22	alive	2016-12-31	F
5630	2000-01-18	dead	1969-07-14	M
5631	2006-08-31	alive	2016-12-31	F
5632	1942-06-17	dead	1992-05-02	M
5633	1976-06-29	alive	2016-12-31	F
5634	1986-03-01	dead	2003-12-21	M
5635	1963-03-17	dead	2011-04-15	F
5636	1988-10-10	dead	1961-05-29	M
5637	2001-12-12	dead	1996-06-03	F
5638	1956-09-09	dead	1968-05-31	M
5639	1989-11-11	dead	1966-03-07	F
5640	1956-03-10	dead	2003-08-22	M
5641	1948-01-04	dead	1995-06-30	F
5642	2003-06-29	dead	1971-04-12	M
5643	1969-11-22	dead	1966-12-10	F
5644	1958-04-27	dead	2006-05-17	M
5645	1959-04-02	dead	1994-04-30	F
5646	1991-03-11	dead	1965-09-27	M
5647	1957-06-12	dead	2008-04-26	F
5648	1962-02-21	alive	2016-12-31	M
5649	1955-05-08	dead	2007-07-16	F
5650	1977-12-17	dead	1979-09-03	M
5651	1962-09-08	dead	2013-02-05	F
5652	1952-07-16	dead	2007-03-05	M
5653	1993-06-10	dead	2002-03-26	F
5654	1950-04-16	dead	2004-02-21	M
5655	2007-09-12	dead	2003-08-20	F
5656	1963-08-15	alive	2016-12-31	M
5657	1967-06-22	alive	2016-12-31	F
5658	1964-03-13	dead	1965-06-18	M
5659	1961-07-11	dead	1975-08-30	F
5660	1987-07-27	dead	2003-06-12	M
5661	2008-03-02	dead	1978-12-28	F
5662	1964-11-04	dead	2009-03-23	M
5663	1952-03-24	dead	1977-12-24	F
5664	1958-12-16	dead	1961-07-06	M
5665	1963-03-07	dead	1976-01-01	F
5666	1942-09-15	dead	2014-01-22	M
5667	1951-04-08	dead	2003-06-17	F
5668	1953-09-17	dead	1996-09-09	M
5669	1952-10-22	dead	2000-09-13	F
